,short_name,age,height_cm,weight_kg,nationality,overall,preferred_foot,weak_foot,skill_moves,work_rate,team_position,pace,shooting,passing,dribbling,defending,physic,player_traits,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking,defending_standing_tackle,defending_sliding_tackle,ls,st,rs,lw,lf,cf,rf,rw,lam,cam,ram,lm,lcm,cm,rcm,rm,lwb,ldm,cdm,rdm,rwb,lb,lcb,cb,rcb,rb
3253,N. Penneteau,38,185,86,France,73,Left,3,1,Medium/Medium,GK,,,,,,,Diver,11,9,19,33,15,14,6,9,23,29,26,27,38,61,41,50,56,26,63,11,36,26,11,53,15,56,21,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,
3254,Cifuentes,40,189,80,Spain,73,Right,3,1,Medium/Medium,GK,,,,,,,"Avoids Using Weaker Foot, Second Wind",11,10,22,20,20,17,21,12,32,28,47,46,31,62,42,49,57,39,68,16,28,22,14,45,27,53,20,13,12,,,,,,,,,,,,,,,,,,,,,,,,,,
3259,V. Demarconnay,36,180,73,France,73,Right,3,1,Medium/Medium,GK,,,,,,,"Diver, Giant Throw-in",14,12,20,41,17,15,12,8,35,23,36,52,45,70,45,56,60,27,72,9,28,21,7,25,21,61,20,16,20,,,,,,,,,,,,,,,,,,,,,,,,,,
3260,J. Leca,33,180,75,France,73,Right,3,1,Medium/Medium,GK,,,,,,,"Giant Throw-in, Second Wind",12,11,13,25,11,13,13,12,29,25,50,41,44,70,45,52,64,24,68,13,45,22,11,27,14,61,18,14,15,,,,,,,,,,,,,,,,,,,,,,,,,,
3261,J. Lewis,31,198,85,England,73,Right,3,1,Medium/Medium,GK,,,,,,,,11,19,13,23,15,11,18,19,33,16,55,57,63,64,44,50,74,35,75,13,34,23,16,63,18,62,22,12,13,,,,,,,,,,,,,,,,,,,,,,,,,,
3263,S. Viera,36,184,86,Uruguay,73,Right,3,1,Medium/Medium,GK,,,,,,,"Avoids Using Weaker Foot, Flair, Acrobatic Clearance",12,8,14,11,12,7,69,74,21,24,41,37,45,69,51,54,69,28,60,9,30,22,14,52,24,58,26,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,
3264,B. Jones,37,193,87,Australia,73,Left,2,1,Medium/Medium,GK,,,,,,,"Flair, Acrobatic Clearance",19,17,11,28,11,18,13,12,18,22,52,55,25,75,30,51,70,40,72,11,32,23,17,30,35,56,17,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,
3266,T. Krul,31,188,74,Netherlands,73,Left,2,1,Medium/Medium,GK,,,,,,,Acrobatic Clearance,13,11,19,36,16,13,13,15,25,25,43,35,48,70,42,51,69,36,63,14,36,19,11,52,42,57,14,17,14,,,,,,,,,,,,,,,,,,,,,,,,,,
3269,L. Burián,35,188,81,Uruguay,73,Right,3,1,Medium/Medium,GK,,,,,,,Acrobatic Clearance,13,15,12,37,13,13,15,15,35,33,40,42,68,73,69,53,71,43,67,19,36,28,15,20,25,52,10,18,14,,,,,,,,,,,,,,,,,,,,,,,,,,
3270,Marco Rocha,32,183,83,Portugal,73,Right,2,1,Medium/Medium,GK,,,,,,,,33,12,9,40,14,29,31,36,37,35,64,60,68,73,64,50,74,34,57,18,37,12,9,49,49,61,18,21,24,,,,,,,,,,,,,,,,,,,,,,,,,,
3271,A. Oukidja,30,184,79,Algeria,73,Right,2,1,Medium/Medium,GK,,,,,,,,13,14,16,24,15,14,11,18,27,12,48,45,54,66,58,47,67,35,68,19,43,18,11,31,24,56,12,19,12,,,,,,,,,,,,,,,,,,,,,,,,,,
3272,A. Hruška,33,192,88,Czech Republic,73,Right,2,1,Medium/Medium,GK,,,,,,,,13,12,12,19,11,13,12,13,15,19,28,35,22,75,44,53,52,21,66,13,16,12,12,19,18,26,16,23,22,,,,,,,,,,,,,,,,,,,,,,,,,,
3273,V. Fiorillo,29,190,79,Italy,73,Right,2,1,Medium/Medium,GK,,,,,,,Acrobatic Clearance,8,15,9,28,7,14,9,4,25,19,36,42,46,70,35,48,72,31,63,6,11,15,10,42,22,62,21,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,
3274,René,35,183,79,Spain,73,Right,2,1,Medium/Medium,GK,,,,,,,Second Wind,12,18,17,25,19,14,16,22,40,19,51,56,62,72,60,50,82,24,67,17,29,16,15,28,21,52,18,13,19,,,,,,,,,,,,,,,,,,,,,,,,,,
3275,S. Frei,33,191,88,United States,73,Right,2,1,Medium/Medium,GK,,,,,,,,15,17,12,32,14,18,10,15,33,26,43,45,51,72,58,50,78,30,70,12,44,15,12,53,20,51,12,20,12,,,,,,,,,,,,,,,,,,,,,,,,,,
3276,G. Arlauskis,31,192,85,Lithuania,73,Right,3,1,Medium/Medium,GK,,,,,,,,19,14,15,15,14,13,16,17,13,19,33,34,38,67,56,54,57,38,40,12,33,16,13,19,11,31,23,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,
3278,F. Bardi,27,188,80,Italy,73,Right,1,1,Medium/Medium,GK,,,,,,,Acrobatic Clearance,18,10,11,31,17,13,14,19,31,12,51,46,48,72,33,47,75,29,54,18,21,10,11,34,21,68,18,11,10,,,,,,,,,,,,,,,,,,,,,,,,,,
3279,Juan Carlos,31,187,82,Spain,73,Right,3,1,Medium/Medium,GK,,,,,,,Flair,32,14,19,25,15,13,30,12,27,22,58,61,56,68,58,56,70,42,61,15,13,20,11,33,30,51,25,20,21,,,,,,,,,,,,,,,,,,,,,,,,,,
3280,T. Melia,33,185,86,United States,73,Right,2,1,Medium/Medium,GK,,,,,,,Second Wind,20,20,13,45,13,17,15,19,45,29,39,36,42,67,34,55,55,42,68,18,35,21,18,48,19,53,15,15,14,,,,,,,,,,,,,,,,,,,,,,,,,,
3281,S. Sosa,32,182,79,Uruguay,73,Right,3,1,Medium/Medium,GK,,,,,,,Flair Passes,14,10,14,25,12,20,18,16,20,17,40,42,60,75,50,49,65,38,68,18,19,22,15,17,22,63,20,15,11,,,,,,,,,,,,,,,,,,,,,,,,,,
3282,M. Dituro,32,191,90,Argentina,73,Right,3,1,Medium/Medium,GK,,,,,,,Acrobatic Clearance,13,12,12,32,19,17,12,17,25,19,32,48,31,64,32,57,56,42,72,16,20,21,19,36,20,68,18,12,18,,,,,,,,,,,,,,,,,,,,,,,,,,
3283,Jaim Abra,27,188,81,Brazil,73,Right,3,1,Medium/Medium,GK,,,,,,,,22,13,14,17,12,14,17,14,15,21,58,50,43,62,49,51,41,38,61,15,27,18,10,52,16,54,15,20,17,,,,,,,,,,,,,,,,,,,,,,,,,,
3284,Freder Cabral,27,188,83,Brazil,73,Right,2,1,Medium/Medium,GK,,,,,,,,19,11,17,14,15,21,20,12,16,21,42,53,40,70,39,52,41,31,56,14,22,15,12,67,13,62,17,14,10,,,,,,,,,,,,,,,,,,,,,,,,,,
3285,Pierrino Faria,31,190,82,Brazil,73,Right,2,1,Medium/Medium,GK,,,,,,,,20,11,18,32,13,16,17,14,27,22,41,55,31,69,38,47,38,44,52,12,24,22,12,42,21,61,12,16,12,,,,,,,,,,,,,,,,,,,,,,,,,,
3286,Nivo Serpinho,35,185,78,Brazil,73,Left,3,1,Medium/Medium,GK,,,,,,,,8,6,13,12,12,18,22,10,10,23,59,49,62,64,64,52,52,25,60,9,37,16,6,70,15,58,20,11,9,,,,,,,,,,,,,,,,,,,,,,,,,,
3287,M. Higashiguchi,33,184,78,Japan,73,Right,3,1,Medium/Medium,GK,,,,,,,,12,8,11,17,9,8,14,10,28,12,34,32,34,73,46,56,59,45,68,6,26,12,12,25,15,26,29,12,14,,,,,,,,,,,,,,,,,,,,,,,,,,
3984,G. Kobel,21,193,90,Switzerland,72,Right,2,1,Medium/Medium,GK,,,,,,,,13,10,13,35,10,21,13,12,33,30,26,26,34,72,24,51,34,21,68,10,24,14,10,55,12,50,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,
3986,B. Cortés,24,185,79,Chile,72,Right,3,1,Medium/Medium,GK,,,,,,,Flair,29,14,16,25,15,13,16,12,23,25,48,48,39,67,55,50,59,40,70,20,41,30,18,41,21,60,18,14,15,,,,,,,,,,,,,,,,,,,,,,,,,,
3988,J. Drommel,22,192,90,Netherlands,72,Right,3,1,Medium/Medium,GK,,,,,,,Acrobatic Clearance,12,13,21,44,12,25,21,21,39,32,50,52,62,67,49,53,75,40,70,16,22,10,10,40,32,36,12,20,19,,,,,,,,,,,,,,,,,,,,,,,,,,
3989,A. Montero,24,196,85,Colombia,72,Right,3,1,Medium/Medium,GK,,,,,,,,20,18,14,39,19,16,18,14,21,24,42,44,32,65,48,49,55,45,80,17,26,16,19,30,25,41,18,18,14,,,,,,,,,,,,,,,,,,,,,,,,,,
3990,I. Pettersson,22,180,80,Sweden,72,Left,3,1,Medium/Medium,GK,,,,,,,"Leadership, Swerve Pass, Second Wind",13,7,11,52,9,10,14,14,58,17,31,25,23,72,38,59,67,28,52,10,22,11,8,57,15,48,16,13,12,,,,,,,,,,,,,,,,,,,,,,,,,,
3995,S. Ortega,26,185,88,Germany,72,Right,4,1,Medium/Medium,GK,,,,,,,"Swerve Pass, Flair Passes",18,15,20,38,13,20,16,12,49,39,49,53,42,70,54,56,73,27,73,12,29,27,10,45,24,60,29,12,15,,,,,,,,,,,,,,,,,,,,,,,,,,
3996,M. Bettinelli,27,194,82,England,72,Right,3,1,Medium/Medium,GK,,,,,,,Power Free-Kick,12,14,11,34,12,15,12,19,38,28,34,24,39,59,40,52,60,22,40,14,33,15,6,38,18,52,16,18,17,,,,,,,,,,,,,,,,,,,,,,,,,,
3997,Q. Beunardeau,25,184,78,France,72,Right,2,1,Medium/Medium,GK,,,,,,,,15,19,10,36,19,16,15,18,39,26,55,48,50,74,60,47,71,27,58,14,29,15,7,27,31,30,10,15,14,,,,,,,,,,,,,,,,,,,,,,,,,,
4002,A. Saldívar,29,183,78,Mexico,72,Right,3,1,Medium/Medium,GK,,,,,,,,15,13,16,27,11,11,11,15,30,14,55,43,62,68,65,53,75,30,68,13,26,25,16,39,15,51,23,12,13,,,,,,,,,,,,,,,,,,,,,,,,,,
4008,S. Johnson,30,190,98,United States,72,Right,2,1,Medium/Medium,GK,,,,,,,,13,12,14,43,17,19,13,19,46,20,42,43,44,68,52,53,71,35,72,20,30,18,13,35,16,50,16,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,
4009,M. Al Owais,27,187,79,Saudi Arabia,72,Left,3,1,Medium/Medium,GK,,,,,,,Acrobatic Clearance,14,20,20,27,12,14,16,16,26,17,44,49,37,68,61,50,74,35,62,12,17,24,10,66,19,57,13,20,13,,,,,,,,,,,,,,,,,,,,,,,,,,
4010,F. Ben Mustapha,30,194,82,Tunisia,72,Right,2,1,Medium/Medium,GK,,,,,,,,13,13,16,23,13,14,11,11,18,21,47,47,33,61,45,45,56,40,64,13,24,21,14,53,21,57,19,14,15,,,,,,,,,,,,,,,,,,,,,,,,,,
4014,S. Bossut,33,187,80,Belgium,72,Right,3,1,Medium/Medium,GK,,,,,,,"Power Free-Kick, Acrobatic Clearance",12,13,12,36,11,11,11,15,38,32,42,47,47,69,42,49,68,32,60,16,27,17,16,49,17,47,22,14,13,,,,,,,,,,,,,,,,,,,,,,,,,,
4015,L. Pocrnjic,37,192,86,Argentina,72,Right,3,1,Medium/Medium,GK,,,,,,,Acrobatic Clearance,14,12,16,16,11,10,12,13,19,13,26,28,38,72,35,48,32,41,60,10,28,15,11,58,24,41,15,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,
4016,A. Cordaz,36,188,83,Italy,72,Right,1,1,Medium/Medium,GK,,,,,,,,12,10,16,12,10,18,10,15,17,20,25,27,28,72,29,47,32,16,54,15,22,7,8,34,16,69,12,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,
4017,C. Lucchetti,41,182,69,Argentina,72,Right,3,1,Medium/Medium,GK,,,,,,,"Avoids Using Weaker Foot, Giant Throw-in, Swerve Pass, Flair Passes",23,13,23,34,18,24,27,30,32,35,40,45,44,71,45,57,62,35,55,16,45,17,16,51,54,41,21,22,13,,,,,,,,,,,,,,,,,,,,,,,,,,
4021,B. Guzan,34,193,95,United States,72,Left,2,1,Medium/Medium,GK,,,,,,,"Flair, Flair Passes",16,14,12,26,15,14,15,11,34,28,38,37,37,68,47,54,67,30,63,15,35,19,12,51,35,53,12,15,14,,,,,,,,,,,,,,,,,,,,,,,,,,
4022,N. Navarro,34,191,87,Argentina,72,Left,2,1,Medium/Medium,GK,,,,,,,"Flair, Acrobatic Clearance",18,17,15,35,20,19,16,20,22,27,50,54,58,68,43,51,57,41,57,15,34,21,16,45,23,63,23,14,19,,,,,,,,,,,,,,,,,,,,,,,,,,
4023,Kwoun Sun Tae,34,184,85,Korea Republic,72,Right,2,1,Medium/Medium,GK,,,,,,,,10,16,18,35,11,14,14,12,34,24,39,47,67,73,51,48,68,20,69,13,24,24,17,64,22,57,18,14,20,,,,,,,,,,,,,,,,,,,,,,,,,,
4024,Bracali,38,185,80,Brazil,72,Right,3,1,Medium/Medium,GK,,,,,,,,10,14,10,38,19,14,15,11,36,29,37,43,64,67,68,45,79,31,69,17,29,21,12,45,23,47,16,14,17,,,,,,,,,,,,,,,,,,,,,,,,,,
4026,M. Langerak,30,193,84,Australia,72,Right,3,1,Medium/Medium,GK,,,,,,,Acrobatic Clearance,18,13,19,36,16,14,19,17,23,22,48,51,46,72,29,39,65,33,64,14,18,19,14,42,22,45,12,15,19,,,,,,,,,,,,,,,,,,,,,,,,,,
4028,Ricardo Ferreira,29,188,82,Portugal,72,Right,3,1,Medium/Medium,GK,,,,,,,,13,11,13,32,19,11,14,17,24,25,46,38,44,69,42,48,63,38,64,11,22,17,13,46,13,51,19,12,10,,,,,,,,,,,,,,,,,,,,,,,,,,
4030,Alberto,34,182,77,Spain,72,Right,3,1,Medium/Medium,GK,,,,,,,"Avoids Using Weaker Foot, Giant Throw-in, Second Wind",25,15,14,29,14,12,22,20,27,30,62,63,66,71,50,53,75,40,60,11,34,20,13,31,21,54,19,11,10,,,,,,,,,,,,,,,,,,,,,,,,,,
4037,A. Silva,35,190,92,Paraguay,72,Right,3,1,Medium/Medium,GK,,,,,,,,19,12,20,38,12,16,16,12,21,25,38,40,45,73,31,48,59,32,72,12,24,17,14,54,25,37,15,14,15,,,,,,,,,,,,,,,,,,,,,,,,,,
4038,S. Nishikawa,33,183,81,Japan,72,Left,3,1,Medium/Medium,GK,,,,,,,"Avoids Using Weaker Foot, Swerve Pass, Flair Passes",18,14,27,34,14,29,23,12,39,27,44,40,68,57,56,56,65,36,64,17,25,18,15,65,30,31,12,17,13,,,,,,,,,,,,,,,,,,,,,,,,,,
4693,David Raya,23,183,75,Spain,71,Right,2,1,Medium/Medium,GK,,,,,,,"Diver, Flair",12,19,20,32,20,17,18,15,30,38,45,41,56,69,38,47,50,29,42,14,24,11,15,33,26,46,28,14,13,,,,,,,,,,,,,,,,,,,,,,,,,,
4695,Rui Silva,25,191,91,Portugal,71,Right,3,1,Medium/Medium,GK,,,,,,,,13,20,14,25,20,18,19,20,26,24,31,30,34,70,24,47,51,27,66,14,19,27,20,50,30,49,25,10,19,,,,,,,,,,,,,,,,,,,,,,,,,,
4696,A. Schlager,23,184,77,Austria,71,Right,3,1,Medium/Medium,GK,,,,,,,,20,14,17,25,13,13,14,16,18,23,32,37,32,68,40,50,51,22,52,18,26,13,6,34,22,33,28,18,16,,,,,,,,,,,,,,,,,,,,,,,,,,
4697,G. Lajud,25,180,80,Mexico,71,Right,1,1,Medium/Medium,GK,,,,,,,,12,14,13,28,13,16,15,19,25,21,47,44,33,68,64,47,58,37,64,15,26,18,18,46,23,59,21,14,16,,,,,,,,,,,,,,,,,,,,,,,,,,
4698,J. Ledesma,26,185,83,Argentina,71,Right,2,1,Medium/Medium,GK,,,,,,,,15,13,15,31,14,15,16,13,22,11,49,42,40,72,50,48,67,40,60,20,23,20,13,36,22,41,13,13,12,,,,,,,,,,,,,,,,,,,,,,,,,,
4699,J. Joronen,26,197,89,Finland,71,Left,3,1,Medium/Medium,GK,,,,,,,"Flair, Second Wind",15,13,18,17,12,16,14,12,20,16,41,37,36,62,36,50,37,33,60,13,37,19,14,43,14,52,18,14,15,,,,,,,,,,,,,,,,,,,,,,,,,,
4700,Kang Hyeon Mu,24,185,78,Korea Republic,71,Right,3,1,Medium/Medium,GK,,,,,,,Second Wind,14,16,19,29,12,20,19,19,22,10,42,47,32,69,56,47,50,27,32,13,25,23,15,64,25,50,23,20,15,,,,,,,,,,,,,,,,,,,,,,,,,,
4702,S. Bain,27,180,84,Scotland,71,Right,3,1,Medium/Medium,GK,,,,,,,"Diver, Swerve Pass",16,12,16,45,15,13,16,21,43,40,58,58,64,70,53,54,73,30,70,14,35,23,17,68,19,69,19,11,10,,,,,,,,,,,,,,,,,,,,,,,,,,
4703,J. Blaswich,28,193,88,Germany,71,Right,3,1,Medium/Medium,GK,,,,,,,Second Wind,20,18,15,38,13,19,29,8,34,31,45,38,31,62,33,51,73,31,74,16,39,19,11,41,30,54,10,15,13,,,,,,,,,,,,,,,,,,,,,,,,,,
4704,M. Schuhen,26,188,85,Germany,71,Right,3,1,Medium/Medium,GK,,,,,,,,19,19,14,30,14,22,15,20,28,27,55,50,47,67,48,51,64,40,78,13,26,18,17,55,26,63,19,16,18,,,,,,,,,,,,,,,,,,,,,,,,,,
4706,W. Hahn,27,190,88,Netherlands,71,Right,2,1,Medium/Medium,GK,,,,,,,,21,12,14,45,16,19,24,13,40,24,45,50,44,70,49,50,75,38,77,19,36,24,13,53,20,59,12,15,19,,,,,,,,,,,,,,,,,,,,,,,,,,
4708,G. Makaridze,29,190,85,Georgia,71,Right,2,1,Medium/Medium,GK,,,,,,,Acrobatic Clearance,10,17,16,14,13,25,15,17,12,28,30,26,39,66,58,42,55,29,69,15,19,17,15,25,29,18,13,15,13,,,,,,,,,,,,,,,,,,,,,,,,,,
4711,H. González,28,185,82,Mexico,71,Right,4,1,Medium/Medium,GK,,,,,,,Swerve Pass,11,11,22,36,15,16,25,13,23,19,32,34,47,60,41,52,59,45,73,14,27,19,11,60,39,52,15,13,14,,,,,,,,,,,,,,,,,,,,,,,,,,
4712,J. Siebenhandl,29,183,81,Austria,71,Left,4,1,Medium/Medium,GK,,,,,,,"Swerve Pass, Acrobatic Clearance",13,11,14,31,10,13,21,10,20,30,45,48,61,67,59,56,80,38,66,17,22,22,13,48,15,28,22,24,23,,,,,,,,,,,,,,,,,,,,,,,,,,
4713,Dani Jiménez,29,179,72,Spain,71,Right,3,1,Medium/Medium,GK,,,,,,,Avoids Using Weaker Foot,30,13,13,34,20,12,24,10,21,20,49,55,66,68,44,49,75,40,54,10,29,25,15,54,25,47,16,13,12,,,,,,,,,,,,,,,,,,,,,,,,,,
4716,L. Hoyos,30,183,76,Argentina,71,Right,3,1,Medium/Medium,GK,,,,,,,Flair Passes,20,12,18,35,20,21,18,20,26,29,58,54,50,68,60,49,70,40,62,16,32,24,17,47,26,51,16,20,22,,,,,,,,,,,,,,,,,,,,,,,,,,
4717,K. Eissa,29,178,64,United Arab Emirates,71,Right,3,1,Medium/Medium,GK,,,,,,,Flair Passes,14,9,13,22,9,12,10,11,21,20,51,46,56,70,53,44,73,27,46,8,18,13,8,50,19,49,12,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,
4718,N. Rimando,40,178,83,United States,71,Right,4,1,Medium/Medium,GK,,,,,,,"Avoids Using Weaker Foot, Swerve Pass",24,17,13,39,12,16,20,24,39,37,45,46,52,65,55,52,64,31,60,15,31,11,17,56,35,51,20,12,13,,,,,,,,,,,,,,,,,,,,,,,,,,
4719,T. Howard,40,191,88,United States,71,Right,3,1,Medium/Medium,GK,,,,,,,"Avoids Using Weaker Foot, Flair, Acrobatic Clearance",16,13,12,33,12,13,14,14,32,29,49,39,38,66,50,54,69,26,74,15,34,17,13,57,33,54,18,12,14,,,,,,,,,,,,,,,,,,,,,,,,,,
4720,J. Wiland,38,188,78,Sweden,71,Right,2,1,Medium/Medium,GK,,,,,,,Power Free-Kick,17,11,9,28,7,12,15,20,29,24,25,29,19,66,37,50,67,21,72,11,33,28,14,48,15,63,13,8,13,,,,,,,,,,,,,,,,,,,,,,,,,,
4723,D. Marshall,34,190,83,Scotland,71,Right,3,1,Medium/Medium,GK,,,,,,,Second Wind,11,19,14,21,15,14,19,14,29,21,48,50,33,70,41,50,63,34,63,12,41,24,13,42,11,67,13,14,13,,,,,,,,,,,,,,,,,,,,,,,,,,
4725,C. Campestrini,39,181,82,Argentina,71,Right,3,1,Medium/Medium,GK,,,,,,,,10,9,12,27,10,11,10,14,11,14,23,25,29,71,48,47,59,37,71,9,44,12,11,38,20,62,14,11,10,,,,,,,,,,,,,,,,,,,,,,,,,,
4727,R. Pasveer,35,188,88,Netherlands,71,Right,4,1,Medium/Medium,GK,,,,,,,"Leadership, Acrobatic Clearance, Flair Passes",15,12,13,40,18,11,18,14,36,30,46,40,42,68,36,59,65,30,70,16,29,13,15,59,28,57,11,16,18,,,,,,,,,,,,,,,,,,,,,,,,,,
4730,Jung Sung Ryong,34,191,90,Korea Republic,71,Right,3,1,Medium/Medium,GK,,,,,,,"Power Free-Kick, Second Wind",10,12,14,32,17,12,19,11,33,14,41,47,14,70,43,59,46,25,41,16,31,25,14,39,12,52,10,11,12,,,,,,,,,,,,,,,,,,,,,,,,,,
4731,F. Rodríguez,30,184,80,Mexico,71,Right,3,1,Medium/Medium,GK,,,,,,,Acrobatic Clearance,19,16,12,12,16,14,16,20,13,12,53,52,62,69,56,53,68,25,70,16,21,14,13,49,18,42,20,20,19,,,,,,,,,,,,,,,,,,,,,,,,,,
4732,R. Boffin,31,196,86,Belgium,71,Right,2,1,Medium/Medium,GK,,,,,,,,11,13,12,18,17,20,17,15,12,16,56,57,52,67,33,53,72,38,70,20,35,25,13,41,20,56,21,12,11,,,,,,,,,,,,,,,,,,,,,,,,,,
4734,Zeng Cheng,32,191,83,China PR,71,Right,5,1,Medium/Medium,GK,,,,,,,"Giant Throw-in, Acrobatic Clearance",18,11,11,23,11,13,13,15,45,25,30,36,31,70,44,53,55,41,37,11,40,27,13,64,18,62,16,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,
4735,Denis,32,188,86,Brazil,71,Right,2,1,Medium/Medium,GK,,,,,,,Flair,19,16,15,35,14,8,10,13,35,18,53,53,59,68,51,53,73,25,72,18,23,22,11,61,21,17,12,13,12,,,,,,,,,,,,,,,,,,,,,,,,,,
4736,D. González,36,192,85,Colombia,71,Right,2,1,Medium/Medium,GK,,,,,,,Giant Throw-in,12,12,11,23,13,11,14,18,22,25,35,39,44,66,26,50,62,26,73,12,44,24,15,45,15,45,22,11,12,,,,,,,,,,,,,,,,,,,,,,,,,,
4737,D. Kuciak,34,194,87,Slovakia,71,Right,2,1,Medium/Medium,GK,,,,,,,"Avoids Using Weaker Foot, Selfish, Flair",11,11,11,21,11,11,11,11,14,24,41,32,39,64,44,47,70,36,70,11,34,17,13,44,13,59,15,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,
4738,E. Conde,36,187,85,Uruguay,71,Right,3,1,Medium/Medium,GK,,,,,,,,20,12,12,19,12,13,19,23,25,21,36,26,29,68,31,47,33,28,26,13,33,26,12,42,17,38,18,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,
4739,Raúl Fernández,31,195,92,Spain,71,Right,2,1,Medium/Medium,GK,,,,,,,Second Wind,23,13,13,29,13,16,24,14,26,14,36,47,40,66,49,47,65,32,79,12,21,21,11,45,24,54,18,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,
4740,J. McLaughlin,31,188,83,Scotland,71,Right,3,1,Medium/Medium,GK,,,,,,,Acrobatic Clearance,21,20,14,27,13,16,15,21,41,23,57,54,62,65,63,54,60,37,68,19,41,18,17,46,26,52,24,17,14,,,,,,,,,,,,,,,,,,,,,,,,,,
4741,S. Burchert,29,187,78,Germany,71,Right,3,1,Medium/Medium,GK,,,,,,,Avoids Using Weaker Foot,11,14,13,23,11,11,15,11,22,20,48,43,41,65,31,51,63,32,65,15,32,18,14,18,17,36,18,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,
4743,M. Samassa,29,198,85,Mali,71,Right,1,1,Medium/Medium,GK,,,,,,,Acrobatic Clearance,10,11,13,27,13,12,10,10,22,19,43,59,45,67,39,52,47,32,81,10,43,19,11,26,18,61,12,11,12,,,,,,,,,,,,,,,,,,,,,,,,,,
4744,O. Jiménez,30,182,80,Mexico,71,Right,3,1,Medium/Medium,GK,,,,,,,,14,13,19,25,12,15,13,25,31,24,33,33,30,60,50,51,71,17,76,13,13,22,14,32,22,52,15,15,17,,,,,,,,,,,,,,,,,,,,,,,,,,
4746,K. Müller,28,190,90,Germany,71,Right,3,1,Medium/Medium,GK,,,,,,,,12,13,13,21,11,17,13,16,20,18,49,46,48,69,43,44,67,31,76,15,41,20,11,10,20,52,12,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,
4748,R. Himmelmann,30,187,80,Germany,71,Right,2,1,Medium/Medium,GK,,,,,,,Flair Passes,11,9,13,32,10,18,18,16,21,27,33,34,44,72,44,46,68,29,61,7,21,22,13,39,20,48,21,17,12,,,,,,,,,,,,,,,,,,,,,,,,,,
4750,W. Dutoit,30,181,76,France,71,Right,3,1,Medium/Medium,GK,,,,,,,Flair Passes,12,16,13,25,16,15,14,18,19,23,46,46,52,66,63,50,74,26,56,18,23,18,16,46,25,46,17,13,16,,,,,,,,,,,,,,,,,,,,,,,,,,
5579,A. Maksimenko,21,187,81,Russia,70,Left,3,1,Medium/Medium,GK,,,,,,,Second Wind,12,6,11,17,6,14,13,13,27,16,35,41,24,56,38,50,51,23,58,6,28,6,8,35,13,22,19,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,
5582,G. Banguera,23,187,80,Colombia,70,Right,2,1,Medium/Medium,GK,,,,,,,,12,16,16,13,15,11,15,12,23,14,40,45,44,67,45,50,58,34,63,13,21,10,7,22,21,35,20,15,17,,,,,,,,,,,,,,,,,,,,,,,,,,
5584,R. Rúnarsson,24,186,76,Iceland,70,Right,2,1,Medium/Medium,GK,,,,,,,Acrobatic Clearance,18,14,17,16,13,13,17,14,15,32,45,46,43,61,55,54,59,41,56,15,23,12,16,39,22,42,12,19,15,,,,,,,,,,,,,,,,,,,,,,,,,,
5589,Joel Pereira,23,188,70,Portugal,70,Right,2,1,Medium/Medium,GK,,,,,,,,10,12,11,36,7,11,9,11,20,20,43,43,34,65,44,51,54,34,56,11,22,20,14,55,12,54,13,11,9,,,,,,,,,,,,,,,,,,,,,,,,,,
5593,O. Linnér,22,198,82,Sweden,70,Right,3,1,Medium/Medium,GK,,,,,,,,18,17,18,20,11,18,19,12,21,25,34,36,31,58,22,50,58,43,69,16,23,19,13,50,32,50,13,14,11,,,,,,,,,,,,,,,,,,,,,,,,,,
5594,S. McDermott,26,185,83,Republic of Ireland,70,Right,2,1,Medium/Medium,GK,,,,,,,,15,10,14,28,8,14,13,18,40,15,44,45,57,69,42,43,67,18,62,9,37,17,11,45,17,49,11,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,
5595,Adrián Ortolá,25,187,72,Spain,70,Left,5,1,Medium/Medium,GK,,,,,,,Swerve Pass,19,14,16,21,10,18,30,18,22,23,49,52,54,63,62,56,72,43,54,17,20,19,12,62,29,56,20,13,16,,,,,,,,,,,,,,,,,,,,,,,,,,
